id,text,label,timestamp,date,preprocessed_text,mention,negative,positive,neutral,compound
1716908613044941056,"YO CREO QUE HUBO TREMENDO FRAUDE, PERO SI PATO Y MILEI NO SALEN A DECIR NADA POCO PODEMOS HACER",0,2023-10-24 00:00:00+00:00,2023-10-24,creo hubo tremendo fraude si pato milei no salen decir nada poco podemos hacer,Milei,0.17,0.0,0.83,-624.0
1717933027542647040,"Si Massa pudiera cambiar los resultados de las elecciones en el centro de computo entonces para que carajo estaría gastando millones y millones de dolares en hacer campaña?

Avívense, lo único que se busca con esta mentira es desmotivar a la gente para que vaya a fiscalizar.

Dejen de pisar el palito.",-1,2023-10-28 00:00:00+00:00,2023-10-28,si massa pudiera cambiar resultados elecciones centro computo entonces carajo estaria gastando millones millones dolares hacer campaña avivense lo unico se busca mentira es desmotivar gente vaya fiscalizar dejen pisar palito,Massa,92.0,26.0,882.0,-6.486
1724216248794288384,"Si a Milei lo apoya: 

Andrés Pastrana, el tipo que por el plan Colombia murieron más de 1 millón de personas. 

María Fernanda Cabal, la que mando al infierno a Gabo cuando murió.

Paloma Valencia, nieta de Guillermo Leon que hizo que se formaran las guerrillas.

Jaime Arizabaleta, primo de David, presunto involucrado  en el escandalo de Odebrecht y su padre condenado en 1998. Y Jaime como un salado en las elecciones.

Iván Duque, el peor presidente de la historia, que defendió a Israel, que retomó el modelo de seguridad democrática y cada día mataban a muchos líderes sociales.

Demuestra que mucha gente terrible apoya a Milei.",-1,2023-11-14 00:02:00+00:00,2023-11-14,si milei lo apoya andres pastrana tipo plan colombia murieron millon personas maria fernanda cabal mando al infierno gabo cuando murio paloma valencia nieta guillermo leon hizo se formaran guerrillas jaime arizabaleta primo david presunto involucrado escandalo odebrecht padre condenado jaime salado elecciones ivan duque peor presidente historia defendio israel retomo modelo seguridad democratica cada dia mataban muchos lideres socialos demuestra mucha gente terrible apoya milei,Milei,267.0,75.0,658.0,-9.682
1722760766917402624,@myriambregman Entonces Milei es igual a Massa??? Según vos y tu neutralidad parece q para vos es SI,0,2023-11-09 23:53:57+00:00,2023-11-09,myriambregman entonces milei es igual massa segun neutralidad parece q es si,Both,0.0,162.0,838.0,4.019
1719139622121300224,"Geuna vocera, porrista y operadora de Massa. Qué sorpresa, che.",0,2023-10-31 00:00:00+00:00,2023-10-31,geuna vocera porrista operadora massa sorpresa che,Massa,0.0,444.0,556.0,4.588
1717554269824430592,"Ustedes hablando de venta de órganos, venta de bebés, educación y salud privadas, gays que no se pueden casar ni adoptar, libre portación de armas. Bueno, yo voy a decir que la yerba va a estar 3 lucas con Massa",0,2023-10-27 00:00:00+00:00,2023-10-27,hablando venta organos venta bebes educacion salud privadas gays no se pueden casar adoptar libre portacion armas bueno voy decir yerba va estar lucas massa,Massa,131.0,0.16,0.71,2.458
1725949933620965888,"#TeAvise

Mis amigos, me robaron una sonrisa con este mensaje😃😁😀

El humor hace bien a la salud.

Mañana, a partir de las 10 hs. estará en Plaza Independencia el monje tibetano Lono Sang Ramgsan, bendiciendo a todos los que votan a Massa.  Por favor difundir

Gracias Gerardo",0,2023-11-18 18:51:00+00:00,2023-11-18,teavise amigos me robaron sonrisa mensaje humor hace salud mañana partir hs estara plaza independencia monje tibetano lono sang ramgsan bendiciendo todos votan massa favor difundir gracias gerardo,Massa,0.03,393.0,576.0,926.0
1716909767128674304,muy a favor de instalar que se baja Milei hasta destruirle la psiquis (?),-1,2023-10-24 00:00:00+00:00,2023-10-24,muy favor instalar se baja milei destruirle psiquis,Milei,343.0,178.0,0.48,-3.415
1725474930660139520,"‼️ IMPRESIONANTE CIERRE DE MILEI

¿CREES QUE GANA ESTE DOMINGO? 🤔🤔🤔

1- SI
2- NO",1,2023-11-17 11:24:00+00:00,2023-11-17,impresionante cierre milei cres gana domingo si no,Milei,0.0,538.0,462.0,7.906
1723878479404445696,Milei tenía enfrente a un ministro de economía que duplicó la inflación y llevó la pobreza infantil al 60% y dejó que fuera ese ministro el que hiciera las preguntas.,0,2023-11-13 01:40:00+00:00,2023-11-13,milei tenia enfrente ministro economia duplico inflacion llevo pobreza infantil al dejo fuera ministro hiciera preguntas,Milei,136.0,0.0,864.0,-5.106
1719771206457470976,"El gobierno kirchnerista de Alberto Fernández, Cristina Kirchner y Sergio Massa juega con el grupo terrorista Hamas.

Te recuerdo que hay 8 argentinos asesinados y un bebé secuestrado.

Alineados con:

Irán
Venezuela
Cuba 
Siria
Rusia
Bolivia 
Yemen",-1,2023-11-01 17:39:00+00:00,2023-11-01,gobierno kirchnerista alberto fernandez cristina kirchner sergio massa juega grupo terrorista hamas te recuerdo hay argentinos asesinados bebe secuestrado alineados iran venezuela cuba siria rusia bolivia yemen,Massa,245.0,54.0,701.0,-8.442
1716466003578663424,"Lo que Milei le haya dicho a Bullrich es historia, porque ella no es un líder política relevante a partir de la derrota de anoche, con el único que tiene que transar es con Macri y ese trabajo está hecho.

La clave es Schiaretti, ¿a dónde van a ir esos votos?",0,2023-10-23 00:00:00+00:00,2023-10-23,lo milei le haya dicho bullrich es historia porque no es lider politica relevante partir derrota anoche unico tiene transar es macri trabajo hecho clave es schiaretti donde van ir votos,Milei,77.0,0.0,923.0,-4.588
1720836103492477440,"Yo solo confio en Natacha Jaitt
Track record impecable, 100% mint

Y Natacha (que la limpiaron) dijo que Massa es narco

Compro: MASSA ES NARCO",1,2023-11-04 16:11:00+00:00,2023-11-04,solo confio natacha jaitt track record impecable mint natacha limpiaron dijo massa es narco compro massa es narco,Massa,0.0,0.13,0.87,5.106
1721348104551616512,"El mercenario no escucha e interrumpe.
Massa se la banca.
#MassaPresidente",1,2023-11-06 02:05:00+00:00,2023-11-06,mercenario no escucha e interrumpe massa se banca massa presidente,Massa,0.0,179.0,821.0,2.411
1720787417009885696,"Hace unos meses hicieron desaparecer a un invitado en A24 por relacionar a Massa con los narcos.  No dejemos morir esta perlita del ""tipo normal"".",-1,2023-11-04 12:57:00+00:00,2023-11-04,hace meses hicieron desaparecer invitado relacionar massa narcos no dejemos morir perlita del tipo normal,Massa,279.0,0.0,721.0,-7.003
1719876150506176768,"El socialismo votará en el balotaje a Massa y aclararon que, si bien siempre tuvieron un rol opositor al kirchnerismo, la figura de Milei pone en riesgo la democracia

lacapital.com.ar/politica/es…",0,2023-11-02 00:36:00+00:00,2023-11-02,socialismo votara balotaje massa aclararon si siempre tuvieron rol opositor al kirchnerismo figura milei pone riesgo democracia lacapital com ar politica es,Both,75.0,0.0,925.0,-2.732
1716874042412863744,"Como peronista, no hubiese tenido ni el más mínimo problema en votar a Larreta o Bullrich en un ballotage contra Milei, porque me parece que la democracia no se negocia. 

Que tu odio al peronismo no sea mayor que el amor por tu país y por la democracia que costó tanto conseguir.",1,2023-10-24 00:00:00+00:00,2023-10-24,peronista no hubiese tenido minimo problema votar larreta bullrich ballotage milei porque me parece democracia no se negocia odio al peronismo no sea mayor amor pais democracia costo conseguir,Milei,79.0,0.21,711.0,8.071
1723876869861257472,No tiene Empresarios Amigos Massa ?? y VILA ⁉️⁉️⁉️⁉️⁉️⁉️,0,2023-11-13 01:34:00+00:00,2023-11-13,no tiene empresarios amigos massa vila,Massa,299.0,0.0,701.0,-3.724
1722765498947973120,"vamos termos,  voten a massa y terminen de joderse",-1,2023-11-09 23:57:57+00:00,2023-11-09,vamos termos voten massa terminen joderse,Massa,192.0,0.0,808.0,-2.263
1719675578905690368,"☕ Cafecito con B0MBAS 💣💣

🌹 SOCIALISTAS CON MASSA
Hoy el Partido Socialista se reunirá a nivel nacional para definir su posición ante el Ballotage.
Representantes de 19 distritos del país decidirán a partir de las 14 el curso de acción.
Spoiler: VAN A RECHAZAR A MILEI

🎯💯",0,2023-11-01 11:19:00+00:00,2023-11-01,cafecito bmbas socialistas massa hoy partido socialista se reunira nivel nacional definir posicion ballotage representantes distritos del pais decidiran partir curso accion spoiler van rechazar milei,Both,81.0,81.0,838.0,0.0
1716453006609178624,"No hay absolutamente ninguna chance de que vote a Massa. Ninguna.  Ni que contribuya por omisión a que se ponga la banda presidencial. Respeto las opiniones de todos igual. Pero no puedo guardar silencio ante la idea de la continuidad de un gobierno que encerró a su población, la fundió, que se repartió el botín de una Argentina pobre. Que cerró las escuelas. Que se repartió las vacunas. Que busca poner de rodillas a la justicia permanentemente. Que es un camino asegurado hacía más pobreza y clientelismo. Simplemente, no lo voy a hacer. Si ganan, estamos validando todo eso. Y no hay retorno.",-1,2023-10-23 00:00:00+00:00,2023-10-23,no hay absolutamente chance vote massa contribuya omision se ponga banda presidencial respeto opiniones todos igual no puedo guardar silencio idea continuidad gobierno encerro poblacion fundio se repartio botin argentina pobre cerro escuelas se repartio vacunas busca poner rodillas justicia permanentemente es camino asegurado pobreza clientelismo simplemente no lo voy hacer si ganan estamos validando todo eso no hay retorno,Massa,124.0,163.0,713.0,5.227
1717254780030976256,"Bullrich demandó a Milei por acusarla de “montonera tira bombas”. Matthei dijo que la propuesta constitucional era un “programa de gobierno”. Hoy Bullrich apoya a Milei y Matthei votará “a favor” del “programa”. La derecha (no “las derechas”) no tiene ideas, sino intereses.",0,2023-10-25 00:00:00+00:00,2023-10-25,bullrich demando milei acusarla montonera tira bombas matthei dijo propuesta constitucional era programa gobierno hoy bullrich apoya milei matthei votara favor del programa derecha no derechas no tiene ideas intereses,Milei,184.0,121.0,695.0,-1.877
1723864760033194240,"Saben qué? Hasta hoy no iba a ir a votar, lo dije desde el día uno. Ver la cara de mil hijo de puta de Massa y su satisfacción por creerse inteligente cuando es un imbécil que nos hundió en la mierda me decidió a ir a votar a Milei.",-1,2023-11-13 00:46:00+00:00,2023-11-13,saben hoy no iba ir votar lo dije dia uno ver cara mil hijo puta massa satisfaccion crerse inteligente cuando es imbecil nos hundio mierda me decidio ir votar milei,Both,205.0,107.0,688.0,-7.269
1722072426622623744,"Sin repetir y sin soplar, q se toma luego del café de sobremesa en las reuniones de la flia #Massa  incluida #Mo",0,2023-11-08 02:03:00+00:00,2023-11-08,repetir soplar q se toma luego del cafe sobremesa reuniones flia massa incluida mo,Massa,156.0,0.0,844.0,-0.34
1722748497584177664,"@JMilei Uffff, de solo pensar 4 años con vos o con Massa de presidente me dan ganas de mudarme a Burundi, lpmqlp que pueblo masoquista!",-1,2023-11-09 23:57:58+00:00,2023-11-09,jmilei uffff solo pensar años massa presidente me dan ganas mudarme burundi lpmqlp pueblo masoquista,Both,164.0,67.0,769.0,-4.404
1723327719067271168,Milei pasa la mitad de su tiempo desmintiendo las propuestas que hace en la otra mitad.,0,2023-11-11 13:12:00+00:00,2023-11-11,milei pasa mitad tiempo desmintiendo propuestas hace otra mitad,Milei,231.0,0.0,769.0,-0.34
1721134492667015680,"MILEI-VILLARRUEL Y LA FALSIFICACION DE LA HISTORIA
La mala politica es hija de la mala historia. Tres Leyendas Negras impiden conocer bien nuestro pasado: la falsificación sobre la acción de España, las mentiras a designio sobre Rosas y el setentismo pro-marxista.Quedan avisados.",-1,2023-11-05 11:56:00+00:00,2023-11-05,milei villarruel falsificacion historia mala politica es hija mala historia tres leyendas negras impiden conocer pasado falsificacion accion españa mentiras designio rosas setentismo pro marxista quedan avisados,Milei,305.0,28.0,667.0,-8.957
1716796612071019008,A ver si entienden: el ÚNICO motivo para votar a Milei es que del otro lado está Sergio Massa.,0,2023-10-24 00:00:00+00:00,2023-10-24,ver si entienden unico motivo votar milei es del otro lado sergio massa,Both,0.0,0.0,1.0,0.0
1717538528152682752,"Milei tenía tres grandes activos que, a pesar de ser un tipo excéntrico, lo hacían muy valioso: 

1) No era antiperonista
2) Era anticasta
3) No tenía jefes politicos

Ayer dinamitó las tres cosas. Incluso si es presidente es muy probable que él, personalmente, se diluya.",1,2023-10-26 00:00:00+00:00,2023-10-26,milei tenia tres grandes activos pesar ser tipo excentrico lo hacian muy valioso no era antiperonista era anticasta no tenia jefes politicos ayer dinamito tres cosas incluso si es presidente es muy probable personalmente se diluya,Milei,39.0,194.0,767.0,8.268
1717673858419794432,De verdad hay gente descubriendo que Massa no es kirchnerista!?,0,2023-10-27 00:00:00+00:00,2023-10-27,verdad hay gente descubriendo massa no es kirchnerista,Massa,0.0,173.0,827.0,3.182
1723726995593273600,"Si Fontevecchia, que jamás en su vida votó peronismo puede hacerlo en defensa de la democracia, vos también. Que el odio no te nuble la razón, todavía tenemos esperanzas de ser un país mucho mejor. No somos un país de mierda cómo te dicta Milei",1,2023-11-12 15:38:00+00:00,2023-11-12,si fontevecchia jamas vida voto peronismo puede hacerlo defensa democracia tambien odio no te nuble razon todavia tenemos esperanzas ser pais mucho mejor no somos pais mierda te dicta milei,Milei,76.0,266.0,658.0,8.033
1723200641638474240,No se entendió que opina el periodista de la mujer de milei kjj,0,2023-11-11 04:47:00+00:00,2023-11-11,no se entendio opina periodista mujer milei kjj,Milei,0.0,0.0,1.0,0.0
1716444628264587520,"esto es culpa de los pendejos pelotudos q siguen a milei, que andan con esas huevadas de viejos meados..ahora pagamos las consecuencias todos porque esos ""viejos meados"" no quieren votar por milei cuando el tipo jamas dijo nada de eso. Sociedad podrida como la nuestra, hay pocas",-1,2023-10-23 00:00:00+00:00,2023-10-23,esto es culpa pendejos pelotudos q siguen milei andan huevadas viejos meados ahora pagamos consecuencias todos porque viejos meados no quieren votar milei cuando tipo jamas dijo nada eso sociedad podrida hay pocas,Milei,454.0,0.0,546.0,-9.803
1722301909833335040,".@JMilei me pidió especialmente este tema de Rodrigo para el Tour de la Libertad. Como en todo, Massa te miente.",-1,2023-11-08 17:15:00+00:00,2023-11-08,jmilei me pidio especialmente tema rodrigo tour libertad todo massa te miente,Both,156.0,233.0,611.0,0.34
1720426103251034368,"Por estas cosas no voy a votar. Si eso implica 20 años de Massa para que aprendamos, que así sea.",0,2023-11-03 13:02:00+00:00,2023-11-03,cosas no voy votar si eso implica años massa aprendamos asi sea,Massa,0.0,0.0,1.0,0.0
1717974426543620608,"CHE GEUNA, Por Qué no pensás antes de cacarear?
MM no tiene miedo por sus ""Causas Armadas"", NO tiene FUEROS hace 4 años @todonoticias 
Y otra, Milei sería P.E.  NO interviene en el P.Judicial
Sino fijate como CFK, la que vos votaste, fué Condenada a Prisión en su propio Gobierno",-1,2023-10-27 00:00:00+00:00,2023-10-27,che geuna no pensas antes cacarear mm no tiene miedo causas armadas no tiene fueros hace años todonoticias otra milei seria p e no interviene p judicial fijate cfk votaste fue condenada prision propio gobierno,Milei,0.18,0.0,0.82,-7.096
1722055666720710656,Yo voy a votar a Milei xq confío en Gato y Pato. Y me alegro que muchas cosas que prometió hacer.. hoy ya no le apetezcan. Ahora.. El Tema PLANES.. yo los miraría con una potente lupa. Hay mucha gente que cobra planes y no los  debiera cobrar. OJO.,1,2023-11-08 00:57:00+00:00,2023-11-08,voy votar milei xq confio gato pato me alegro muchas cosas prometio hacer hoy no le apetezcan ahora tema planes miraria potente lupa hay mucha gente cobra planes no debiera cobrar ojo,Milei,37.0,214.0,749.0,8.804
1716304738927390976,"Querida Nanci, todos estamos desilusionados, pero no podemos dejar que la bronca nos lleve a nuestra autodestruccion, deberemos hacer un gobierno de unidad con Massa, saludos querida compañera.",1,2023-10-23 00:00:00+00:00,2023-10-23,querida nanci todos estamos desilusionados no podemos dejar bronca nos lleve autodostruccion deberemos hacer gobierno unidad massa saludos querida compañera,Massa,88.0,313.0,598.0,7.844
1723882183998259200,"Jajajaajajajaj En LN+ dicen que milei perdió el debate porque ""no sabe mentir"". GALÁCTICO.",-1,2023-11-13 01:55:00+00:00,2023-11-13,jajajajajajaj ln dicen milei perdio debate porque no sabe mentir galactico,Milei,141.0,0.0,859.0,-3.182
1717901999922876672,"Bueno. Ví recién casi toda la entrevista a Milei. Estuvo perfecto pero es evidente que tiene que descansar, está filtrado. Muchas preocupaciones, decisiones y días durmiendo mal. No le rompan las pelotas tres o cuatro días y a la cancha. ✌️🇦🇷🐍",1,2023-10-27 00:00:00+00:00,2023-10-27,bueno vi recien casi toda entrevista milei estuvo perfecto es evidente tiene descansar filtrado muchas preocupaciones decisiones dias durmiendo mal no le rompan pelotas tres cuatro dias cancha,Milei,132.0,0.13,738.0,-258.0
1723123370231836928,"Clubes del ascenso apoyaron a Massa y se pronunciaron contra Milei y las SAD ⭕
eldestapeweb.com/deportes/fu…",0,2023-11-10 23:40:00+00:00,2023-11-10,clubes del ascenso apoyaron massa se pronunciaron milei sad eldestapeweb com deportes fu,Both,408.0,0.12,471.0,-7.579
1722741858554540032,@lasergionetaok @LANACION si me mostras el clip en el que claramente diga eso te juro que lo voto a massa.,0,2023-11-09 23:57:51+00:00,2023-11-09,lasergionetaok lanacion si me mostras clip claramente diga eso te juro lo voto massa,Massa,71.0,0.16,769.0,3.612
1722035624004231424,"""Sería sano que Milei o Macri den reportajes a gente que no les genere una comodidad extrema""

Iván Schargrodsky recordó que ""entidades periodísticas y organizaciones del tercer sector"" le demandaban a Cristina Kirchner responder preguntas y lo comparó con la situación actual.",0,2023-11-07 23:37:00+00:00,2023-11-07,seria sano milei macri den reportajes gente no genere comodidad extrema ivan schargrodsky recordo entidades periodisticas organizaciones del tercer sector le demandaban cristina kirchner responder preguntas lo comparo situacion actual,Milei,118.0,75.0,807.0,-1.348
1724958904700879360,No puedo creer esto de que Milei NO PUEDE SALIR DEL HOTEL,0,2023-11-16 01:13:00+00:00,2023-11-16,no puedo crer esto milei no puede salir del hotel,Milei,0.0,125.0,875.0,382.0
1720448082439966976,"Ni un derecho menos, ni la derecha en Casa Rosada. Falta un día para llenar la Marcha del Orgullo y decirle a Milei que acá estamos.

En este hilo dejo los discursos odiantes que utilizó LLA para atacarnos sistemáticamente.

1. Milei en contra de la Ley de Identidad de Género",-1,2023-11-03 14:29:00+00:00,2023-11-03,derecho derecha casa rosada falta dia llenar marcha del orgullo decirle milei aca estamos hilo dejo discursos odiantes utilizo lla atacarnos sistematicamente milei ley identidad genero,Milei,269.0,66.0,665.0,-743.0
1722765364617183488,"LosAndes | No, Sergio Massa no toma cocaína en este video: la grabación está manipulada https://t.co/finOov6gIv https://t.co/WTHaXOo5qi",0,2023-11-09 23:57:25+00:00,2023-11-09,losandes no sergio massa no toma cocaina video grabacion manipulada,Massa,0.0,179.0,821.0,2.924
1723865872597499904,"Milei a Massa:
El único que nunca hizo un apto mental fuiste vos que siempre viviste del Estado, yo lo hice siempre antes de entrar a una empresa.

Y acto seguido, Massa violento y desequilibrado se puso a gritar.",0,2023-11-13 00:50:00+00:00,2023-11-13,milei massa unico nunca hizo apto mental fuiste siempre viviste del estado lo hice siempre antes entrar empresa acto seguido massa violento desequilibrado se puso gritar,Both,223.0,0.0,777.0,-8.229
1719000979201265920,"Muchos amigos y conocidos van a votar a Milei en la segunda vuelta, casi el  99% de los que me comentan, lo votan.
Ante la pregunta de si lo votan convencidos, me dicen  que no. Lo votan para que no llegue Massa.
Es decir, no es un voto por convicción ideológica, sino  que es un voto por descarte. 
Habrá que analizar si se produjo la tan mentada  revolución liberal.",1,2023-10-31 00:00:00+00:00,2023-10-31,muchos amigos conocidos van votar milei segunda vuelta casi me comentan lo votan pregunta si lo votan convencidos me dicen no lo votan no llegue massa es decir no es voto conviccion ideologica es voto descarte habra analizar si se produjo mentada revolucion liberal,Both,0.0,153.0,847.0,7.003
1725697963991732480,"Milei sufrió un ataque grupal y provocador dentro del teatro Colón. Estas cosas no pueden suceder en Democracia. 
¿Massa sos facho?
¡¡Espontáneo las pelotas!!",-1,2023-11-18 02:10:00+00:00,2023-11-18,milei sufrio ataque grupal provocador dentro del teatro colon cosas no pueden suceder democracia massa sos facho espontaneo pelotas,Both,0.27,0.0,0.73,-743.0
1723903424830312704,El defecto de Javier Milei es no saber mentir ynser honesto. Viva la libertad,0,2023-11-13 03:19:00+00:00,2023-11-13,defecto javier milei es no saber mentir ynser honesto viva libertad,Milei,0.11,342.0,548.0,7.269
